,holland,dennis,dushku,soares,gerard,eyring,bednar,feo,nielson,alonso,gong,nelson1,cook,bowen,bangerter,spannaus,carpenter,uchtdorf,rasband,porter,renlund,pieper,kearon,taylor,oaks,christofferson,godoy,stevenson,held,andersen,pace,nelson
capability,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916545566438407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04945811581691141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity,0.0,0.055199449029770906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029542449288719,0.031431029187729935,0.0,0.0,0.0,0.0399667367045463,0.0,0.0,0.0,0.0,0.0,0.037903023284141815,0.06100277758899558,0.0,0.0,0.0,0.0,0.02763865274906658,0.0,0.0,0.0,0.0
captain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418553097924995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04759755329984803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
captivity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05669357756474663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capture,0.0,0.0,0.0,0.0,0.0,0.0575446086226414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055973120657768737,0.0,0.0,0.06443697881145503,0.0,0.0,0.0,0.0,0.0,0.057224593525601684,0.0,0.0,0.0962093373267427,0.0,0.0,0.0,0.0,0.03092823807174156,0.0,0.0,0.0,0.0
cardston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
care,0.03513010877387495,0.0,0.0,0.0,0.035089486303057325,0.05890122125797478,0.0,0.03834902804358629,0.0,0.0,0.0,0.06274725419657552,0.0,0.0,0.0,0.0,0.02917691148317665,0.0,0.030394101823526566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044515934389261116,0.0,0.0,0.0,0.0
careful,0.0,0.0,0.0,0.0,0.044059731492343775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03816402308456869,0.0,0.0,0.0,0.0,0.0,0.0,0.03766069979434472,0.0,0.0,0.0,0.0,0.03973559913290833,0.0
carefully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034613228495626015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766069979434472,0.0,0.0,0.0,0.0,0.03973559913290833,0.0406251392828743
caribbean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05838274115706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carnal,0.0,0.0,0.0,0.0,0.05185546992563093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
carol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107111000036774,0.0,0.0,0.0,0.0,0.0
carolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carpenter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826300631033775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carrieth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050276422470271705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carry,0.03513010877387495,0.031013011739012063,0.0,0.0,0.0,0.034788010123547194,0.0,0.0,0.0,0.0,0.0,0.0,0.02575426634036096,0.03235236698833299,0.0,0.0,0.0,0.0,0.0514616878081559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037770146008420824,0.0,0.06641208903739361,0.0
case,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050649641346730515,0.0,0.0,0.0,0.05456049787355093,0.0,0.0,0.0,0.0,0.0
cast,0.0,0.03440277166341174,0.0,0.06463145222209009,0.03892480985817827,0.0,0.0,0.042540623477650676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437289068426869,0.03157593901724332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.046766244278440665,0.0
casually,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04311782859604978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
casualness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961335573010249,0.0,0.0,0.0,0.0,0.0,0.0
casualty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052346781278497866,0.0
catastrophe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050276422470271705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
catch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034613228495626015,0.0,0.0,0.0699370329604487,0.09501120192443954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406251392828743
category,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cause,0.0,0.0,0.0,0.05833869172052311,0.04799505381527406,0.0,0.025708641585634483,0.0,0.0,0.0,0.0,0.040896108747003286,0.0,0.0,0.028894682158728098,0.05200224277638493,0.0,0.0,0.0,0.0,0.0,0.0,0.027687489021751385,0.03893375196749984,0.0,0.0,0.02982534813136924,0.0359617033758392,0.03051219312482035,0.02335428333139899,0.025564640550637438,0.0
cease,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12770418453651988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cebu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047820799946053955,0.0,0.0
ceiling,0.0,0.0,0.0,0.0,0.0,0.04705733441548296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437626684336259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049941145055964684,0.0,0.0,0.0,0.0,0.0
celebrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897465695901611,0.04491660035755842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
celestial,0.0,0.0,0.0,0.0,0.0,0.0,0.05610505008522495,0.0,0.0,0.0,0.0,0.0,0.03663188511323131,0.0,0.0,0.0,0.07547909007485996,0.02315755198016502,0.08675902791665335,0.0,0.0,0.0,0.04874935750803955,0.07044361840977555,0.06456638240208247,0.07422640389753268,0.0,0.0,0.05372281357213968,0.02428606527048681,0.0,0.02717974645917497
celestially,0.0,0.0,0.0,0.05692129420825788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cell,0.0,0.0,0.0,0.0,0.0,0.051409946476673525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781053729020547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
censure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
center,0.0,0.031013011739012063,0.0,0.08211523273581295,0.0,0.0,0.0,0.0,0.03529469465560582,0.09486745488929299,0.0,0.0,0.02575426634036096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026540564529646767,0.0,0.0,0.0,0.0,0.0,0.0,0.02629182796414611,0.0,0.0,0.06641208903739361,0.0
centimeter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743327021974226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
central,0.0,0.0,0.0,0.0,0.0,0.0,0.07288645292607233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607858652449735,0.0,0.0,0.0,0.04356771668700345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
centric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621009307847937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
century,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cercy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11411450525551094,0.0,0.0
ceremonial,0.0,0.10765921479577709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ceremony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058966317118943,0.0,0.05456049787355093,0.0,0.0,0.0,0.0,0.0
certain,0.0,0.02959189614276869,0.02957170494539917,0.03283436061566728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02457412331284413,0.0,0.034128878028792754,0.0,0.04713710217883941,0.0,0.02900134666325013,0.0,0.0,0.0,0.0,0.0,0.03073236025395519,0.0,0.035228131700846835,0.0,0.0,0.0,0.0,0.0
certainly,0.0,0.0,0.0,0.0,0.0,0.0,0.03995942263592346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04303518223093815,0.0,0.0,0.0,0.0,0.0,0.047425672669726304,0.036299999550343534,0.0,0.0
certainty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050217699725156564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09237895314454966,0.0,0.0,0.0,0.0,0.0
certificate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06107111000036774,0.0,0.0,0.0,0.0,0.0
chain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05621009307847937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
challenge,0.0,0.0,0.0,0.03679291239603004,0.0,0.021968445612239516,0.020096670421570328,0.041003300356224986,0.022288414232047367,0.05599586541356295,0.03004795114109696,0.04505637739985311,0.01626368387763537,0.0,0.02258722625797794,0.05038538193459841,0.0,0.029474179684558743,0.0,0.0,0.016760227052855257,0.06707597633600164,0.0,0.046905470285333935,0.02033933766917707,0.0,0.023314736004552424,0.01660315121863622,0.05005536318224485,0.0,0.0,0.020431477262245156
challenging,0.0,0.0,0.0,0.05085308178598228,0.0,0.0,0.04702967014455761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04044457250232067,0.034837494858133804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04636140035584006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
change,0.0,0.043933382100328364,0.0,0.06484794133090728,0.0,0.0,0.0,0.0543256655107678,0.0,0.022938115439503675,0.0,0.0,0.017384718593993268,0.0,0.0,0.05385838121142949,0.0,0.018607831126636977,0.034737815828000236,0.03283725164677828,0.0179154878487275,0.024338636649526093,0.048552266084272794,0.019214330990384092,0.0,0.02024613052124551,0.02492179063377846,0.030049273470980402,0.060840273984524476,0.0,0.021361581988063788,0.0
chapel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052158728156947345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
chapter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10985559846327739,0.0
character,0.0,0.041950938252894275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08257911255983735,0.0,0.03850388221476701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
characteristic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285799976363391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04432422122007743,0.0,0.0,0.0,0.0,0.0,0.0
characterize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062477510554805424,0.0,0.0,0.0
charge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07638067126203156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035753923936239856,0.0,0.031220837875963713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08115218109124007,0.0,0.03805961799678155
charitable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047084920130368385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04961335573010249,0.0,0.0,0.0,0.0,0.0,0.0
charle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10578362084427302,0.0,0.0,0.0
chasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043490643609607436,0.0,0.0,0.0,0.0
chastity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04826300631033775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050276422470271705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06288942945365315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cheer,0.0,0.0,0.0,0.0,0.05185546992563093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04206533473247515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cherish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062477510554805424,0.0,0.0,0.0
chesterton,0.09838961453644197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043902091354420726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chief,0.0,0.0,0.0,0.0,0.0,0.0,0.04304791323691532,0.0,0.0,0.0,0.0,0.0,0.034837494858133804,0.0437626684336259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053518641390961776
child,0.016734941293976263,0.031004223135817764,0.014763598042467732,0.03440144011517906,0.01671558995439673,0.05473035974026488,0.05151207646217349,0.0,0.043873380200777794,0.016187655386453916,0.02266677958949292,0.03976355555175626,0.02077249165298364,0.036776870797902345,0.035757740723159924,0.03066493244821034,0.023533077674758374,0.031336175238478654,0.030385488609736756,0.08075774181874762,0.0,0.0505990030474566,0.042604009920478816,0.02295864197959033,0.03219911796820785,0.04209085474652717,0.017587554629626963,0.012524646602247802,0.037759442538901254,0.0,0.04440983148222395,0.045404011235863156
childhood,0.0,0.0,0.0,0.0,0.05185546992563093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05285799976363391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
children,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047084920130368385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05351568801285192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chinese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04153057796654005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04206533473247515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choice,0.0,0.02325242937344018,0.0,0.0,0.026308821886710722,0.0,0.0,0.0,0.0,0.0,0.0,0.04704561133441367,0.061737169726290224,0.0,0.045405897338110374,0.04826382126798815,0.02187578811458228,0.0,0.022788393206316003,0.03647310266304047,0.0,0.06450987050213375,0.025697045938026932,0.0,0.0,0.04719327884052353,0.0,0.019712657318796147,0.07389584540151695,0.021675352761140153,0.0,0.0
choir,0.05811049131824634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choose,0.0,0.06263233367045912,0.022419409318913654,0.0,0.0,0.0,0.0,0.0,0.02553207322940128,0.024581925827192604,0.04851221210786833,0.06038334458347086,0.05956607414945186,0.0,0.02587437171903162,0.04656653956005096,0.0,0.0,0.0,0.0,0.0,0.08339260871689662,0.05203165912968906,0.02059128442658888,0.0,0.05661704128487274,0.0,0.019019427238727488,0.10307771393005978,0.0,0.0,0.023404894050040818
chore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916545566438407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christ,0.03986888014010971,0.05518048387540727,0.04697277715631594,0.05646076392429124,0.04699552971236996,0.03175187484423655,0.05839271740149762,0.06292183767924343,0.061335708346479945,0.058295102213922,0.04685122785335326,0.03830800943019365,0.047255623775107336,0.04332969171832041,0.03264622330959069,0.06908507091158278,0.04617807130362967,0.03347054978240828,0.04226394490237023,0.06232688039466216,0.05190307148656079,0.03290921712134072,0.047658407674720855,0.043142519991215635,0.05194218859491839,0.04432422122007743,0.038317075119364406,0.03885423350201199,0.04586001962390955,0.04152440085081944,0.046766244278440665,0.04903754853399608
christapril,0.0,0.036481974995953174,0.0,0.04047940413178297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030295880599247385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031220837875963713,0.0,0.0,0.03348429681687378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christbe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260143571466291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christcovenant,0.0,0.0,0.0,0.05692129420825788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christian,0.0,0.0,0.0,0.0,0.058043295632831074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christlike,0.0,0.0,0.0,0.0,0.132511247680926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03590111122228065,0.0,0.0,0.0,0.0,0.0,0.0,0.03556464817933701,0.0,0.0,0.0,0.0
christofferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233806416937324,0.0,0.0,0.0,0.03663567128404036,0.0,0.0,0.0,0.0,0.0,0.0,0.060515459149770044,0.0,0.03766069979434472,0.0,0.0,0.0,0.0,0.0,0.0
christopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559868583691817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christput,0.0,0.05130019269262132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
